cbcl_q09_p,cbcl_q18_p,cbcl_q40_p,cbcl_q46_p,cbcl_q58_p,cbcl_q59_p,cbcl_q60_p,cbcl_q66_p,cbcl_q70_p,cbcl_q76_p,cbcl_q83_p,cbcl_q84_p,cbcl_q85_p,cbcl_q92_p,cbcl_q100_p,Count
1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,2,0,1,0,0,0,2,0,1,1,1,1
1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,2,0,1,2,0,0,0,0,1,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2
1,0,0,1,0,0,0,0,0,0,2,0,2,2,0,1
1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7
1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1
1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3
1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1
1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1
1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1
1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3
1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1
1,0,0,1,0,0,0,1,0,0,2,1,1,0,1,1
1,0,0,1,0,0,0,1,0,0,2,1,1,1,0,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2
1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1
1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
1,0,0,1,0,0,0,1,0,1,2,0,0,1,1,1
1,0,0,1,0,0,0,1,0,2,0,0,0,0,2,1
1,0,0,1,0,0,0,1,0,2,0,1,1,1,2,1
1,0,0,1,0,0,0,1,0,2,1,1,0,0,1,1
1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
1,0,0,1,0,0,0,1,1,1,1,2,2,0,1,1
1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
1,0,0,1,0,0,0,2,2,0,0,2,2,1,1,1
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4
1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,8
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6
1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2
1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3
1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
1,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
1,0,0,1,1,0,0,0,0,1,0,0,0,2,2,1
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
1,0,0,1,1,0,0,0,0,1,1,0,0,2,0,1
1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1
1,0,0,1,1,0,0,0,0,1,2,0,0,1,1,1
1,0,0,1,1,0,0,0,0,1,2,0,0,1,2,1
1,0,0,1,1,0,0,0,0,1,2,1,0,0,1,1
1,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1
1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1
1,0,0,1,1,0,0,0,0,2,1,0,1,0,0,1
1,0,0,1,1,0,0,0,0,2,1,0,1,1,1,1
1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8
1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3
1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1
1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3
1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3
1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1
1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1
1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1
1,0,0,1,1,0,0,1,0,1,1,0,1,1,2,1
1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1
1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1
1,0,0,1,1,0,0,1,0,2,0,0,0,1,2,1
1,0,0,1,1,0,0,1,0,2,0,1,0,1,2,1
1,0,0,1,1,0,0,1,0,2,1,0,0,0,1,1
1,0,0,1,1,0,0,1,0,2,1,0,1,2,1,1
1,0,0,1,1,0,0,1,0,2,1,1,1,0,2,1
1,0,0,1,1,0,0,1,0,2,1,1,1,1,1,1
1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,2,0,0,1,1,1,1,1,1
1,0,0,1,1,0,0,2,0,2,0,0,0,2,2,1
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1
1,0,0,1,1,0,1,1,0,2,1,1,0,0,1,1
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1
1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2
1,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1
1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2
1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1
1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1
1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1
1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1
1,0,0,1,2,0,0,0,0,1,0,0,0,2,2,1
1,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1
1,0,0,1,2,0,0,0,0,1,1,0,0,1,0,1
1,0,0,1,2,0,0,0,0,1,1,0,1,1,1,1
1,0,0,1,2,0,0,0,1,1,0,0,1,0,1,1
1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1
1,0,0,1,2,0,0,1,0,0,0,0,0,2,1,1
1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,2
1,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1
1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,1
1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,1
1,0,0,1,2,0,0,1,0,1,0,0,1,1,1,1
1,0,0,1,2,0,0,1,0,1,2,1,1,1,1,1
1,0,0,1,2,0,0,1,0,2,0,1,0,0,1,1
1,0,0,1,2,0,0,1,1,0,0,1,1,0,0,1
1,0,0,1,2,0,1,1,0,1,0,0,0,0,1,1
1,0,0,1,2,0,1,1,1,0,2,2,2,0,0,1
1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1
1,0,0,1,2,1,1,1,0,1,1,1,1,2,2,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7
1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2
1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
1,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1
1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1
1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2
1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1
1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1
1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,1
1,0,0,2,0,0,0,2,0,0,1,0,0,1,0,1
1,0,0,2,0,0,0,2,0,0,1,1,0,0,1,1
1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1
1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2
1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1
1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2
1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1
1,0,0,2,1,0,0,0,0,0,2,0,0,1,0,1
1,0,0,2,1,0,0,0,0,1,1,0,1,0,0,1
1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2
1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1
1,0,0,2,1,0,0,1,0,0,0,0,1,1,1,1
1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,2
1,0,0,2,1,0,0,1,0,0,0,1,1,2,0,1
1,0,0,2,1,0,0,1,0,0,1,0,1,1,0,1
1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,1
1,0,0,2,1,0,0,1,0,0,2,0,1,0,1,1
1,0,0,2,1,0,0,1,0,2,1,0,0,1,2,1
1,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1
1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2
1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1
1,0,0,2,2,0,0,0,0,2,2,2,1,1,2,1
1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1
1,0,0,2,2,0,0,1,0,0,1,0,0,2,0,1
1,0,0,2,2,0,0,1,0,0,1,1,0,0,1,1
1,0,0,2,2,0,0,1,0,2,1,1,1,1,0,1
1,0,0,2,2,0,0,1,1,0,1,1,1,2,2,1
1,0,0,2,2,0,0,2,0,1,1,0,0,0,0,1
1,0,0,2,2,0,0,2,2,0,2,2,2,0,1,1
1,0,0,2,2,0,1,2,0,1,2,2,2,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1
1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1
1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,1
1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0,0,2,0,1
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1
1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0,0,0,1,1,0,2,1,1,0,0,1
1,0,1,1,0,0,0,2,0,0,0,0,1,1,1,1
1,0,1,1,0,0,0,2,0,0,2,0,0,1,0,1
1,0,1,1,0,0,0,2,0,1,2,1,1,1,1,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1
1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1,0,1,1,1,0,0,1,1,2,0,0,0,0,2,1
1,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1
1,0,1,1,1,0,0,2,0,1,2,2,2,0,1,1
1,0,1,1,2,0,0,1,1,2,0,2,1,0,2,1
1,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1
1,0,1,2,1,0,0,1,0,1,2,1,0,0,1,1
1,0,1,2,1,0,1,1,1,2,0,1,1,1,1,1
1,0,1,2,2,0,0,0,1,2,2,1,1,1,1,1
1,0,1,2,2,1,1,0,0,2,1,1,1,0,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1,0,1,1,1,1,0,1,1
1,0,2,0,1,0,0,2,1,0,1,0,1,1,0,1
1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1
1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1
1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1
1,1,0,0,2,0,0,0,0,2,0,0,2,0,2,1
1,1,0,0,2,0,0,1,0,0,2,1,1,1,1,1
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,1,0,0,0,0,0,2,1,0,1,0,2,1
1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1,1,0,1,0,0,1,0,0,1,2,0,1,1,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,2,0,0,0,0,0,2,0,0,1,0,1
1,1,0,2,2,1,0,1,0,0,2,2,1,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
1,1,1,2,2,0,0,1,1,0,1,1,1,1,0,1
1,2,0,0,1,0,0,1,0,2,0,0,0,0,2,1
1,2,0,0,2,0,0,0,0,0,0,1,1,0,1,1
1,2,1,2,0,0,0,0,1,0,0,1,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1
2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2
2,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5
2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1
2,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1
2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1
2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1
2,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1
2,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1
2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1
2,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1
2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,0,0,0,0,0,0,0,1,1,2,0,1,0,2,1
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2
2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2
2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2,0,0,0,0,0,0,1,0,2,0,1,1,0,2,1
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2
2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1
2,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1
2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1
2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1
2,0,0,0,0,0,0,2,0,0,2,1,0,2,0,1
2,0,0,0,0,0,0,2,0,2,0,1,0,0,2,1
2,0,0,0,0,0,0,2,0,2,2,2,0,2,2,1
2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2,0,0,0,0,1,0,0,0,0,2,2,1,1,0,1
2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2,0,0,0,1,0,0,0,0,0,2,1,2,1,1,1
2,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1
2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
